artist,text
kaczmarski,"Pada Podole, w hołdach Wołyń Lud pieśnią wita ustrój nowy, Płoną majątki i kościoły I Chrystus z kulą w tyle głowy."
kaczmarski,"Znikają z obu stron chorągwie, twarze, godła, Ja czuję tor i tylko tor i kopyt takt, Więc jeden ruch! - I wylatuje dżokej z siodła I z pyska znika mi wędzidła słony smak!"
krawczyk,"Ten jeden w oczach twych błysk Uśmiech ust, ulotny żart Doprawdy tyle jest wart Co mój świat i gwiazdy na niebie"
krawczyk,"Niewidzialnie granicę przekraczam W mej tęsknocie, co twoje ma imię Miłość losu koleje odwraca Szukających przytuli i przyjmie"
krawczyk,"Życia szmat na drodze tej wciąż łapię wiatr, przyspieszam co dnia bo dobrze wiem, że goni mnie czas wyścig ten trwa tak od wielu lat."
kaczmarski,"Ale za to w głowach szum, głów nieprzeliczony tłum Wie, że to z zegarem gra, więc zdobywa co się da Tymczasem. Z euforią i bez tchu, sny bez snów, więc też bez snów Ze szczęśliwym błyskiem łzy, a gdy trzeba nawet z krwi Zapasem. Z tarczą godności, i coraz młodsi."
krawczyk,"Wreszcie przyszła ona, żadne z bóstw, Miała być na planie kilka chwil, Ale miała inny gust I nie leżał jej ten film."
kaczmarski,Bracia! - Zawołam ja z lawety - Przyjmą mnie w zgromadzenie siwe Mordercy mędrców i poetów Których idee wiecznie żywe!
kaczmarski,Nie pysznią się - bliźniacy stulecia Że ich nie dorzucono do stosu Ich życie ma się powtórzyć w dzieciach - Jesteśmy częścią kosmosu!
kaczmarski,"Więc żyjmy póki co, dopóki ból i rozkosz żyją Roślinom ciężkim w owoc życie dają gnój i kał Nikt dusz nie szuka w lupanarze Więc niech się tu tymczasem skryją Dopóki ktoś nam nie odbierze ciał."
kaczmarski,Soczystą gałąź szyi gości Suchy pień Drzewa Wiadomości.
krawczyk,"Metro, metro pędzi w dal Przez podziemne korytarze Metro śmiało naprzód gna Mija stacje naszych marzeń Z Ursynowa jeden skok Do Śródmieścia, na Mokotów Na spotkanie zdążysz w lot Luksusowo, bez kłopotu"
kaczmarski,"Zapisałem się do takich, co tym interesem kręcą, Mówią, że się to opłaca i pomaga w studiowaniu! Muszę składki płacić, chodzić na zebrania i nic więcej, Za to wezmą pod uwagę mnie przy każdym typowaniu."
krawczyk,Dla dziewczyny to mojej przeznaczam: Ty mnie uczysz i ja ciebie uczę Słyszę kroki - to znowu powracasz By mnie sercem otworzyć jak kluczem
krawczyk,"A dziś, proszę państwa Drążymy, drążymy, kopiemy Jeszcze rok, jeszcze dzień Jeszcze metr, pół metra A w stolicy będzie wnet Pierwsza linia metra"
krawczyk,"Miasto to ty, to ja. Pomóż, znów jestem sam. New York, przygarnij mnie. Miasto, tak pragnę cię."
krawczyk,"Pani Śremska i Kaliska, błaga Ciebie ziemia niska: skoro nas przygniata troska wysłuchaj nas Matko Boska, wysłuchaj nas Matko Boska."
kaczmarski,"Spoczywa łotr wśród chmur Na materacu z piór, Koi go lira tkliwa Wtem widzi, że tuż, tuż Ów, co mu w kark wbił nóż Też rajskich dóbr zażywa."
krawczyk,"To, co dał na świat . . .  /podwyżka o pół tonu/  To, co dał . . ."
kaczmarski,Tyś mi ostrygę dała świeżutką Jam w pasji morskość jej wsysał. Ale doznanie trwało zbyt krótko Żebym je zdołał opisać.
krawczyk,"Zaśnij, zaśnij Niepotrzebne odrzuć myśli W srebrzystym zakochaj się śnie Zaśnij, zaśnij I posłuchaj nocnej baśni Jeśli zechcesz, spotkamy się"
kaczmarski,"Waldi ""Gaduła"" Smętnie się tuła, Bo wiara mu fasadę skuła - Wykluwa się z kielichem klecha - Masz Waldek pecha - Pociecha fest!"
kaczmarski,"Ach, płacz był i krzyki i desek jęk w żarze, Potem mnie biali gonili lekarze, Za lęk, za przestrogę, za ból - - Niech spali się dom, zanim świat się wypali - Wołałem, gdy ręce mi sprawnie wiązali Wywiązując się z ról..."
kaczmarski,"Za biurkiem polityk zaczernia arkusze Tak gęsto, że nie wie już sam - kiedy kłamie. W rozkosze zamienia słowami katusze, Bezsenność ambicji usypia mu pamięć.   Szyba mu podsuwa zaszczytne odbicie:   W aureoli sierści zimne źródła źrenic.   - Patrzcie! Dla was nie śpię, kiedy wszyscy śpicie!   Beze mnie, niewdzięczni, jesteście zgubieni! Zatem nic mu po mnie. Mam ja własną dumę I pyszną namiętność skłóconą z rozumem."
kaczmarski,"To, o czyją krew woła ostrze twego noża - Czy w cudze ciało mierzysz, czy własne zahaczysz, To, czy pragnie rozpalić, czy ugasić pożar - Odróżnia wrzask wściekłości od wrzasku rozpaczy."
kaczmarski,"Ci wszyscy ludzie, czyli wszyscy - my My pominięci, My pochowani, Żyjemy jak pozwalaliśmy żyć Niepamiętanym, Niewysłuchanym."
krawczyk,Ja myślę że to już święta  Kart z życzeniami rośnie stos Kiedy pierwsza gwiazdka da znak Opromieni cały świat i blask
krawczyk,"Kibice wpatrzeni w prostokąt zieleni Krzyczą i śpiewają, aby wynik zmienić Nasz piłkarz pod bramką strzelił znów z woleja Ten wzrok lśnie w kibicach Nadzieja, nadzieja"
kaczmarski,"Pójdziesz w szeregu równych sobie Nie mając wpływu na swój los. Nic nie jest Twoje. Płonie ogień, W którym ulotnisz się jak włos."
kaczmarski,"Taniec śmierci ominął i tak nieśmiertelnych - Znów dla naszej wiruje korzyści, Dobry Anioł Stróż Paszport cel spełnił naczelny: Ocaleliśmy przecież - Artyści. Nam i skrzydeł u ramion na cle nie podcięto Nie wybito nam zębów ze szczęki, Bylebyśmy się wznieśli ponad ludzkie lamenty, Poza bezmiar człowieczej udręki."
kaczmarski,Niebieskim blaskiem lodu ścian Oblany skłon I cudzych śladów tajny plan Granicie chroń
krawczyk,"Daj mi zachować marzenia, Daj mi zawierzyć nadziei..."
krawczyk,"Na schodach niecierpliwie Całowałem po kryjomu twoje włosy. Czy więcej złotych liści było, Czy twych pieszczot, miła, Dzisiaj nie wiem już."
krawczyk,"Dziwny tam panuje władca Który zwie się Monitorem Z nim pospołu rządzą krajem Automaty, do zabawy zawsze skore (Zawsze skore)"
kaczmarski,"Stach, pieniądze Ci posyłam jak żeś chciał, na dziewuchy nie wydawaj przyjdą same, ale sobie nic nie żałuj będziesz miał, już się o to postarają tata z mamą, ty na świnie nie wyrzekaj swoje wiem, tam uważaj, bo studenci są złodzieje, ucz się matka ci posyła miód i dżem, przyjedź wczesną wiosną do dom to zasiejem, ucz się dobrze, często pisz, całuje Cię, tego rektora, co żeś pisał to nie znamy, ale żeby człowiek nie obraził się to przez ciebie gęś na gwiazdkę posyłamy, nie pisałeś jakie tam kościoły są, módl się co dzień, nie ma to jak słowo Boże, kiedy Bóg odbierze Ci opiekę swą to Ci wtedy żaden rektor nie pomoże."
krawczyk,ja dobrze wiem i Ty to wiesz  że brakuje słów
kaczmarski,"Po tej zardzewiałej ziemi ludzie pokrzywdzeni Zabłąkani w koleinach wyschniętych strumieni Wydłubują strzępy sierści, kości i diamenty Majacząc na słońcu, śniąc chłodne odmęty."
kaczmarski,I nie ma po co w miejscu stać Więc iść jak w dym I nie ma takich szczytów świat Gdzie nie wszedłbym
krawczyk,"Są takie dni, Gdy ja i ty obok siebie - nie dla siebie. Jak dalej żyć? Twój serca rytm nie dla mnie bije już. Dziś sukienki twojej biel Chcę odnaleźć w życia mgle."
krawczyk,"Metro, metro, metro, metro pędzi w dal Przez podziemne korytarze Metro, metro, metro, metro naprzód gna Mija stacje naszych marzeń Z Ursynowa jeden skok Do Śródmieścia, na Mokotów Na spotkanie zdążysz w lot Luksusowo, bez kłopotu"
krawczyk,"Zaśnij synku, rękę daj Otulę cię kołderką Przyśni ci się świata kraj Gdzie w chmurach śpi słoneczko Kiedyś znów, tak jak dzisiaj ty Bajkę tę usłyszy twój syn Uśnij synku już  i pięknie śnij"
krawczyk,lecz zwątpił zanim jeszcze otworzyły się niebiosa zdradzony niemal ludzki jak kamień zapadł Jezus w mądrość swą
krawczyk,Ach witaj Zbawco z dawna żądany  Tyle tysięcy lat oglądany  Na Ciebie króle prorocy  Czekali a tyś tej nocy  Nam się objawił
kaczmarski,"I zaśmiał się Książę, aż sala zagrzmiała I grzmiała, gdy odszedł, podobny do pawia. I stałem przed ścianą, co była tak biała Jak tego, co stawiał ją Twarz oślepiona, Od łez nim się stała czerwona."
krawczyk,"Razem wychowani od kołyski aż po grób Umarli, zmartwychwstali, ocalił nas cud"
kaczmarski,Wiódł Khoza z Zulusem dysputy w niedzielę Przed którym z nich przyszłość świetlistsza się ściele Rzekł Zulus kolego Wierz w Buteleziego Rzekł Khoza to ty wiesz w Mandelę Plemienną nienawiść dyskusja wywlekła I krew z czarnych torsów czerwona pociekła W czym morał się znajdzie Że i w apartheidzie Murzynów wciąż dola nielekka
krawczyk,"Milosc twoja jest jak noc, tak goraca,  i taka czula i troche spiaca.  Ooo! to jedna noc.  Pytasz, czy ich bedzie wiecej? Bo to jest noc,  Ktora to nie raz jeszcze czasami przydarzy sie,  Bo ty kochasz mnie tak,  jak te noc, jak te noc dzis i zawsze.  Uuu! mowisz ""kiss"", ooo! such a night."
krawczyk,"Tylko miłość ocali nas Zmieni sens wszystkich lat I pozwoli żyć jeszcze raz Bo tylko miłość zbawi nasz świat Skruszy zło, zetrze strach I przywróci nadziei blask jeszcze raz"
kaczmarski,"Spójrzcie na podgolone łby, Na oczy zalepione miodem, Wypukłe usta żądne krwi, Na brzuchy obnoszone przodem, Na czuby, wąsy, brody, brwi, Do szabel przyrośnięte pięści - To dumnej szlachty pyszne dni Naszemu winne są nieszczęściu! To za ich grzechy - myśmy czyści - Gnębią nas teraz komuniści!"
kaczmarski,"Coś mi mówi, że jeszcze wygrzebią mnie z tej dziury I gdzie indziej urządzą mi pochówek nowy. Ponoć w tej sprawie Narodowa Rada Kultury Prowadziła już w Moskwie pomyślne rozmowy. Jeżeli mnie już czerwony czerwonemu sprzeda I ożyję dla hecy na narodowej tacy - To już nigdy więcej głosu z siebie nie dam By byle kto wycierał sobie gębę - Witkacym."
kaczmarski,"Jeszcze stać ich, by Historii się przypomnieć, Wskoczyć w siodło i wykrzesać iskry z ostrza, Znów uwierzyć w zew: - Muszkieterowie! Do mnie! - Lecz Historia - czy się stanie przez to prostsza?"
krawczyk,"Żyjesz i wciąż nie wiesz, że Najgorsze wspomnienia jak cień Przychodzą tu nocą Co jak złodziej skrada się"
krawczyk,Bolek z Lolkiem też pobiegli by się zdrzemnąć Dobranocka pod kołderką śpi puchową  Lampy chrapią i dlatego jest tak ciemno Lecz się nie bój kołysanka będzie z tobą
krawczyk,"Ref: Bez Ciebie rok gubi dni Bez Ciebie klucz myli drzwi Bez Ciebie miód traci smak Bez Ciebie świat pusty tak Bez Ciebie w kąt idzie wiersz Bez Ciebie maj grudniem jest Co o tym wiesz,co o tym wiesz Co o tym wiesz?"
kaczmarski,"Wbiegłem do sieni, mijam ludzi Drzwi windy otwierają się, Wchodzę, zamykam, naciskam guzik I zaraz z windą w górę mknę! Twarz ma zadowoleniem lśni, Swych dłoni zacieram aksamit... Wtem światło gaśnie! Gasną sny: Stoję pomiędzy piętrami!"
kaczmarski,"Ja pierdole, ja pierdole Ja pierdole, ja pierdole Przy pustym stole, przy pustym stole  Bluesa śpiewam Pusty stół gdzieś mam Przy pustym stole bluesa śpiewam wam"
krawczyk,"Pianista gra, dziewczyna łzę ociera Lubi dreszcz lirycznych scen W jej życiu proza dnia A tutaj zawsze happy end"
kaczmarski,"Jak wstyd jest żyć wśród pięknych koni Podstępnym, człekożerczym życiem; Miast doskonałość z nimi gonić - Po łokcie babrać się w korycie."
kaczmarski,Niektórzy dumnie niektórzy dumnie niektórzy dumnie prężą kark Gdy w dół ich miecz ognisty spycha Tłumaczą w tłumie tłumaczą w tłumie Nie duma to lecz pycha Nie duma to lecz pycha Nie duma to lecz pycha
krawczyk,"Płatki śniegu w dłonie swe chwytaj Razem z nimi tańcz Lodu srebrna kręci się płyta Dźwięczą dzwonki sań Płatki śniegu w dłonie swe chwytaj Śmiej się do nich, śmiej W białym stroju Śnieżka cię wita: ""Przyszłam z bajki twej!"""
krawczyk,"Nie do wiary, nie do wiary Wielce niesłychane Król przed Zamkiem daje wszystkim Swoje posłuchanie"
kaczmarski,"Każdy za siebie, kosztem każdego Na prywatną miarę grób mości; ""Jeden za wszystkich, wszyscy za jednego"" - Stara baśń niewinnej młodości..."
kaczmarski,"Pokazać im, że czysta przemoc Prawdziwą miarą jest wielkości, Gdy oni cenią własną niemoc I się lubują w naiwności."
kaczmarski,"Język nasz surowy, humor prosty, Głosy nam hartował ostrzał wraży. Żadnej nie lękamy się riposty, Z plebejskością bardzo nam do twarzy."
krawczyk,"Mówisz mi: ""Miałam dziś tak ciężki dzień Zostaw go za drzwiami gdzieś Bo dzisiaj ja..."
kaczmarski,"Nie znał mądrości swej żołnierzyk Zajęty Baśką i szabelką: Nie wątpić, w sens ofiary wierzyć Jest rzeczą łatwą - bywa wielką."
krawczyk,"Mam już oczy otwarte  Tyle lat udawałem, że  Wszystko to było żartem  Dziś nie muszę udawać, o nie  Teraz znowu jestem sam  Prawdę znam"
krawczyk,"Tylko ja nie będę już taki sam Jutro znów zdobędę, co dzisiaj mam Tylko ja nie będę już taki sam Tylko ja"
krawczyk,chciałbym leżeć w trawie  chciałbym być szczęściarzem  chciałbym mieć milion marzeń  i móc zmienić los
kaczmarski,"Balladę swą posyłam ci, Za uśmiech twój, który dałeś mi Obcy przybyszu w miasteczku P. Gdy policjant zabierał mnie... Ty, któryś skinął dłonią, gdy Panie, panowie, mieszczanie źli Wybiegli widząc przy mnie straż, Obelgi rzucali mi w twarz! To prawie nic, uśmiech i gest, Lecz osłodziłem nim gorycz swą, Zapamiętałem chwilę tą I ona nadzieją mą jest!"
krawczyk,"Kiedy sen znów nie chce przyjść Kiedy noc omija mnie Dobrze wiem, że przyjdziesz tu Przyniesiesz noc"
kaczmarski,Cały czas towarzyszyło mi trzech panów Co sprawdzali w każdym miejscu każdy kąt Przecież gdybym pod samochód wpadł nad ranem Za prowokację wina spadłaby na rząd
kaczmarski,"Nagiej Mai pierś dziewczęca, Księżnej Alby władczość warg; Słońce się nad sierrą znęca, Błyskiem broczy byczy kark.   Sępio wzrok królewski świeci   Nad jedwabnym łupem szat,   Saturn zżera własne dzieci,   Szatan się w rokoko wkradł."
krawczyk,"Jak go poznamy, gdy go nie znamy,  Jezusa? Podło uwity, nie w aksamity,  Ubogo. Podło uwity, nie w aksamity,  Ubogo."
krawczyk,"Dzisiaj w Betlejem, dzisiaj w Betlejem Wesoła nowina Że Panna czysta, że Panna czysta Porodziła Syna"
krawczyk,"Mija dzień, dzień za dniem - - Tak jak sen, Tak jak cień! Mija dzień, Dzień za dniem - - Nie oglądaj się za siebie, czasu coraz mniej!"
kaczmarski,Ty w uniformie my w mroku poniekąd Sztywno podchodzisz siadasz do klawiszy I zamiast zagrać zatrzaskujesz wieko Skrzydło opada salwą przeciw ciszy
krawczyk,"Halo, Małgorzata, to ty? Nie, nic się nie stało Chociaż..."
kaczmarski,"Wypaliły się świece Habsburgów pod solidnym, flamandzkim sufitem; w świetle dnia - szachownica z marmuru, mapa świeżych wolności i zwycięstw. A artysta? - Sztalugi, taboret, pludry, beret, wycięte rękawy - widzi w sztuce historii podporę (oraz własny gościniec do sławy)."
kaczmarski,"Jak tu wyrywać murom zęby krat, Gdy rdzą zacieka cegła i zaprawa? Jakże gnijącym gruzem grzebać stary świat, Kiedy nowego nie ma czym - i na czym - stawiać? O czym dziś na podwórku śpiewać Liszajom obsuniętych ścian, Gdzie nawet skrawek nieba ziewa Na widok tych śmiertelnych ran?"
kaczmarski,"Grobowce Piękna - kosztowne artyzmy, Których wieczności wzór - piramid stałość - Na dusze kładą tylko plamę białą Jak bandaż kłamstwa, co owija blizny By nie bolało."
kaczmarski,Choć wiem że rano muszę wstać Nie mogę spać Nie mogę spać
krawczyk,Powiesiła złoty płaszcz Odmieniła tyle spraw Trochę opóźniona Trochę po sezonie Miłość
krawczyk,"Było coś, co sprawiało, że głos Wciąż słyszałem..."
kaczmarski,Patrzymy więc na siebie podejrzliwie I odzyskany świat nam znika z oczu Gniew nas ożywia w miejsce pięknych zdziwień Bóg z ust zgłodniałych śliną nam się toczy.
krawczyk,"Ref:  Co za siłę w sobie ma ten tłum, on potrafi nieść jak nurt. Ile dusz przeniesie, ile gór. Czy obudzi nas ze snu?     ()"
kaczmarski,"Tak pić, by się picia nie zaprzeć, Wierzyć zawsze w to, co jest słabsze, W beznadziei córkę - nadzieję. Kochać to, co trudniejsze, lecz ""prawsze"" Rozumiejąc to, co ""nie nasze"": Wielbić wiatr - dlatego, że wieje."
krawczyk,"Bo jest teraz czas, by kilka dróg skierować wprost do naszych dusz i tylko to naprawdę tak, to liczy się cały świat niech ciemną noc rozjaśni ktoś niech będzie jaśniej niech będzie jaśniej niech będzie jaśniej!"
kaczmarski,Gdy się panoszy młody las I pyszni się wielością barw Czesze go niewidzialny czas Deszcz siejąc śmiercionośnych larw.
kaczmarski,Więc pijmy całą noc Aż zwalę się pod stół By smutek stracił moc Bym nie czuł nic com czuł
kaczmarski,"Łączy je w głębiach niewidoczny korzeń  Którym na trwałe w sedno bytu wbite;  Tam, gdzie rozsądek - rozpaczą i grozą  nadzieja - szaleństwem, szaleństwo - zachwytem."
kaczmarski,"Bo garbus u jego serca wisi I w spiż parszywym tłucze łbem Rozbrzmiewa w niespodziewanej ciszy Jego ni rechot, ni to jęk. On ceni czyste dzwonu dźwięki. Prostują mu garbaty los, Więc widząc kto wziął sznur do ręki Odebrał panu jego głos."
